,simulation,height,method,quality,missing,maf,int,noref,taxa_ref,refdist,sites,std.sites,gamma,std.gamma,std.ingroup.gamma,colless,std.colless,std.ingroup.colless,sackin,std.sackin,std.ingroup.sackin,tree.height,Avg.BLs,SD.BLs,RF.Dist.ML,ingroup.gamma,ingroup.colless,ingroup.sackin,mean.support,sd.support,weighted.rf
44,1,SHORT,raxml,40,0.5,0.02,INT,REF,14_0_0,NA,NA,NA,-12.7107881822388,1476.15782616527,5.44024907244336,0.752681597346962,259,453,1108,165,361,0.156550178333234,0.0830234954349029,0.0600177472616177,168,-12.0747183296412,0.666,1104,26.8163265306122,26.211804588173,370613.26656549
45,1,SHORT,raxml,40,0.5,0.03,INT,REF,14_0_0,NA,NA,NA,-11.8956668162139,-61.6896789610056,-82.6582157315803,0.577318607389162,276,553,986,140,457,0.154739204355558,0.0914030703341216,0.0666437955181256,172,-9.21189704199514,0.587,983,28.5714285714286,27.6383119719674,370612.020856608
46,1,SHORT,raxml,40,0.5,0.04,INT,REF,14_0_0,NA,NA,NA,-12.9001281263609,46.7012026767953,11.9083282260555,0.832481609631129,350,537,1251,222,425,0.199443786352512,0.0971953497578976,0.0698318005466424,176,-8.32987522976315,0.752,1156,25.734693877551,25.4293243422483,370611.37564156
47,1,SHORT,raxml,40,0.5,0.05,INT,REF,14_0_0,NA,NA,NA,-12.2039088590465,14.6601075342591,8.29251988756474,0.287674118357739,-60,346,652,-236,282,0.201719520991237,0.101535440782644,0.0733217158916481,182,-11.7917154998877,0.27,628,23.5816326530612,25.1071614498702,370610.945566408
48,1,SHORT,raxml,40,0.5,0.1,INT,REF,14_0_0,NA,NA,NA,-13.0777454433801,-182.506985942114,365.720627648615,0.383237096031372,75,395,752,-95,299,0.224339008272381,0.119963551110184,0.0845146056796225,182,-12.0359568777537,0.386,748,20.6938775510204,24.5635754824027,370608.505848747
49,1,SHORT,raxml,40,0.5,0,INT,REF,14_0_0,NA,NA,NA,-12.5249817085738,-22.9852262696694,-8.70759741993098,0.398014876083996,-48,99,815,-172,59,0.30702133459733,0.0472346011697984,0.0383954686908522,168,-12.5844272142395,0.33,742,28.469387755102,25.4470155346613,370618.67267613
50,1,SHORT,raxml,40,0.75,0.01,INT,REF,14_0_0,NA,NA,NA,-13.6197384665806,-11.4054445518248,17.290400602109,0.741844558641705,245,441,1199,159,355,0.177249025054513,0.0641916756971513,0.0469307593016503,166,-11.4953984368583,0.654,1098,26.8979591836735,27.2784382190114,370616.048531657
51,1,SHORT,raxml,40,0.75,0.02,INT,REF,14_0_0,NA,NA,NA,-12.4029228773894,27.0642379207326,9.50694595194509,0.79504456683115,303,495,1219,183,381,0.162494457032505,0.0803490478203633,0.0587265780974716,174,-8.69947249852476,0.71,1120,23.4591836734694,26.7790379504855,370613.709930934
52,1,SHORT,raxml,40,0.75,0.03,INT,REF,14_0_0,NA,NA,NA,-13.0961359109247,-272.230950781476,50.5453323328255,0.969422371452108,479,673,1395,355,551,0.174555444788814,0.0893136952370729,0.0657299854637567,178,-7.04529856081166,0.886,1294,23.969387755102,27.0834731367132,370612.423640794
53,1,SHORT,raxml,40,0.75,0.04,INT,REF,14_0_0,NA,NA,NA,-12.4935069868207,13.5436289619865,59.8414523399568,0.54480749127339,232,565,928,66,445,0.205812137657262,0.0954480275789104,0.0695086238043733,182,-10.341788081986,0.546,916,20.9183673469388,25.5034557874179,370611.781160639
54,1,SHORT,raxml,40,0.75,0.05,INT,REF,14_0_0,NA,NA,NA,-13.1816277567767,-58.8889757361013,-70.6929074353513,0.741844558641705,245,441,1203,163,359,0.166076592448169,0.100493530891309,0.0718568081694741,176,-11.5317731574213,0.654,1102,20.9387755102041,23.8827964337403,370611.098795702
55,1,SHORT,raxml,40,0.75,0.1,INT,REF,14_0_0,NA,NA,NA,-14.0121362993305,-45.4212683981882,-46.070947288232,0.928044587304762,434,630,1370,330,526,0.187131362105327,0.120901041834005,0.0854326145775638,182,-11.5600299930068,0.843,1269,18.5714285714286,22.4715169084098,370608.523274017
56,1,SHORT,raxml,40,0.75,0,INT,REF,14_0_0,NA,NA,NA,-12.8200698300061,-22.5691599934115,-8.94714625501439,0.63248898625229,180,336,1013,60,262,0.299675392678503,0.0477172092683358,0.0387917703707597,170,-11.22073914574,0.549,993,24.3571428571429,26.9659005748822,370618.515916425
57,1,SHORT,raxml,40,NA,0.01,INT,REF,14_0_0,NA,NA,NA,-12.4344629234346,-20.7196124052511,-9.97460140018403,0.223637071463037,-111,81,642,-267,49,0.265440181095624,0.0640287452659462,0.0473429514035691,150,-12.2821732682231,0.219,611,33.3775510204082,26.0951926315318,370615.864340436
58,1,SHORT,raxml,40,NA,0.02,INT,REF,14_0_0,NA,NA,NA,-12.6891419190474,-18.0724481808605,-11.0248587881329,0.31920004913667,-106,25,812,-194,13,0.236039944376122,0.0802847984392932,0.0576473189691547,156,-12.5398955907404,0.253,739,33.4081632653061,26.802768257819,370613.513275591
59,1,SHORT,raxml,40,NA,0.03,INT,REF,14_0_0,NA,NA,NA,-12.2952535962062,-14.1381692350469,-9.36673061901408,0.401955617431362,-27,96,787,-161,56,0.241026598965382,0.0893833707789174,0.0641701772881645,150,-12.0089120160327,0.337,767,33.0918367346939,26.9646912062675,370611.96070076
60,1,SHORT,raxml,40,NA,0.04,INT,REF,14_0_0,NA,NA,NA,-12.6452866704937,75.0361449749556,-67.3138020140757,0.730022334599606,239,431,1102,161,359,0.228655006835557,0.0954834858431041,0.0688249698097411,152,-12.1774780978106,0.644,1098,27.265306122449,25.1201447154247,370611.101129542
61,1,SHORT,raxml,40,NA,0.05,INT,REF,14_0_0,NA,NA,NA,-12.1367502957887,-8.56133256700149,5.28579633336119,0.394074134736629,20,173,882,-108,119,0.256856281248268,0.100186381249047,0.07173684045018,148,-11.9273946568145,0.395,809,28.5918367346939,25.9352233258702,370610.357754273
62,1,SHORT,raxml,40,NA,0.1,INT,REF,14_0_0,NA,NA,NA,-11.1546533567203,11.490999722072,23.4830970829669,0.535940823241816,60,235,915,-30,169,0.283600414326978,0.119114807133616,0.0828059057265885,150,-11.0336162831987,0.454,906,26.2244897959184,25.2413221230686,370607.774947285
63,1,SHORT,raxml,40,NA,0,INT,REF,14_0_0,NA,NA,NA,-11.8902263568929,-22.7415739989509,-9.0611466346784,0.341859311884026,-23,101,837,-155,57,0.339677347254811,0.0479347604402567,0.0398393836127833,146,-11.8764877233824,0.32,774,31.3571428571429,26.1164126615674,370618.281051961
64,1,SHORT,raxml,40,1,0.01,INT,REF,14_0_0,NA,NA,NA,-13.5065672614623,-45.2252733467173,310.005939301352,0.870903837767951,376,572,1332,292,488,0.0917727923687592,0.0695997927213148,0.0514810516707595,174,-9.22953975724595,0.785,1231,18.9795918367347,23.1823695860777,370615.384814778
65,1,SHORT,raxml,40,1,0.02,INT,REF,14_0_0,NA,NA,NA,-13.3835431053833,-58.413990314593,35.5272138978324,0.28176300633669,-28,295,674,-172,275,0.116816544379504,0.081175951112429,0.0598191679493215,184,-12.4083377144393,0.284,670,19.0510204081633,24.082920520645,370613.913268383
66,1,SHORT,raxml,40,1,0.03,INT,REF,14_0_0,NA,NA,NA,-12.970179217343,-57.9425522265837,132.488333330556,0.577318607389162,78,274,994,52,248,0.133542320313629,0.0898026017691168,0.0650326856231318,180,-12.4130769349212,0.487,991,17.2244897959184,22.0503316534166,370612.758992287
67,1,SHORT,raxml,40,1,0.04,INT,REF,14_0_0,NA,NA,NA,-11.9822918777471,-48.5209629798308,126.605256764644,0.689629735789101,292,488,1134,192,388,0.130350152008966,0.0961058341399155,0.0705573905043361,180,-9.56872257725228,0.701,1131,16.1836734693878,20.9532355785894,370611.767564121
68,1,SHORT,raxml,40,1,0.05,INT,REF,14_0_0,NA,NA,NA,-13.0862148803157,-51.4694625998233,-47.8975490087441,0.871889023104792,385,575,1305,273,475,0.156077502379626,0.0997867701851156,0.0710570966863475,178,-8.81580270263377,0.79,1208,15.2244897959184,19.8164414774649,370611.348310606
69,1,SHORT,raxml,40,1,0.1,INT,REF,14_0_0,NA,NA,NA,-12.7236439474759,9.4453364607267,1.21767498168272,0.375355613336639,37,263,761,-119,189,0.239544048100686,0.118394928784688,0.0834422217446967,180,-12.108428551297,0.362,740,14.2142857142857,19.3093375200683,370609.09902935
70,1,SHORT,raxml,40,1,0,INT,REF,14_0_0,NA,NA,NA,-13.8914748215573,-23.4814103858967,-9.13101634598074,0.53200008189445,57,227,993,-37,169,0.362528882246028,0.0410970134390028,0.0378020039639026,168,-11.7310710719287,0.451,897,17.3265306122449,22.3171957695074,370619.429680781
71,2,SHORT,raxml,40,0.25,0.01,EXT,REF,0_0_0,NA,NA,NA,-13.1926729245391,-3.4925493732768,7.20782428944223,0.445303772252391,-73,116,1017,-91,112,0.136173074867607,0.0671468540351805,0.0484549398720462,132,-12.3376253660494,0.453,923,54.469387755102,35.7716711280225,465700.452359377
72,2,SHORT,raxml,40,0.25,0.02,EXT,REF,0_0_0,NA,NA,NA,-13.2304144483051,-16.3824779981576,-11.7577645729091,0.293585230378789,-200,-26,678,-334,-10,0.177748424888648,0.0791089640254933,0.0571954748276726,146,-13.0916677926864,0.26,638,50.3877551020408,32.5977143759704,465698.699816916
73,2,SHORT,raxml,40,0.25,0.03,EXT,REF,0_0_0,NA,NA,NA,-13.0262549893159,-16.0770121961262,-11.8099867660932,0.386192652041897,-208,-40,804,-224,-24,0.200174274403468,0.0869170295344566,0.0621433229945291,150,-12.9207479877563,0.305,793,52.3163265306122,32.7570239382997,465697.629932151
74,2,SHORT,raxml,40,0.25,0.04,EXT,REF,0_0_0,NA,NA,NA,-13.124124596957,-16.0095618177332,-11.4871495962073,0.274866708978799,-231,-44,649,-375,-26,0.213261972895697,0.0931731856979993,0.0662288809940974,146,-12.9667675569907,0.229,597,50.3163265306122,32.5435780602632,465696.673757156
75,2,SHORT,raxml,40,0.25,0.05,EXT,REF,0_0_0,NA,23720,NA,-12.9181840929926,-15.8512904996444,-11.1234978182309,0.359592647947174,-155,-29,785,-261,-11,0.233177557890009,0.0987123875719059,0.0701094797985612,144,-12.7779480745902,0.316,722,48.1428571428571,33.2218410334148,465695.675245897
76,2,SHORT,raxml,40,0.25,0.1,EXT,REF,0_0_0,NA,17362,NA,-12.6430796448959,-12.6629427745016,-8.30436078280101,0.303437083747205,-202,-25,670,-342,-15,0.284253250919205,0.120261015657725,0.0830876110553504,146,-12.428449785977,0.258,630,53.6224489795918,32.402594813405,465692.528727349
77,2,SHORT,raxml,40,0.25,0,EXT,REF,0_0_0,NA,NA,NA,-13.0070870058012,-24.6365252608995,-12.6514836408037,0.332992643852452,-182,-16,896,-206,2,0.631983574288394,0.0396117068435797,0.0502791146429648,136,-13.1139422858888,0.335,807,60.7857142857143,32.5852569281288,465704.713630117
78,2,SHORT,raxml,40,0.5,0.01,EXT,REF,0_0_0,NA,NA,NA,-13.1273017899605,-17.312515516648,-12.4951297180691,0.386192652041897,-216,-50,877,-228,-24,0.152771527370146,0.0669384515662301,0.0486210011501505,132,-13.0396999577685,0.298,788,57.6938775510204,34.0152810303322,465700.388790994
79,2,SHORT,raxml,40,0.5,0.02,EXT,REF,0_0_0,NA,NA,NA,-13.1921553558811,-16.6690736310297,-9.90773064173632,0.277822264989324,-228,-41,652,-372,-23,0.178473294156579,0.0789083606190124,0.0572275837872993,144,-13.0620033080571,0.232,600,48.7448979591837,32.9946297487564,465698.70679569
80,2,SHORT,raxml,40,0.5,0.03,EXT,REF,0_0_0,NA,NA,NA,-12.8132458202277,-16.1513274401452,-10.7405654499557,0.330037087841927,-147,-23,741,-257,-13,0.20002675851106,0.0871920141930309,0.0626254194739259,142,-12.5336878648001,0.324,726,48.6938775510204,33.9807125897701,465697.444430098
81,2,SHORT,raxml,40,0.5,0.04,EXT,REF,0_0_0,NA,NA,NA,-13.0752165686598,-16.1227900741904,-11.1887293098721,0.355651906599808,-171,-48,759,-275,-30,0.214813832064918,0.0932355387009797,0.0663588975798873,144,-12.9372746522186,0.3,708,49.3775510204082,35.3438238253936,465696.695342742
82,2,SHORT,raxml,40,0.5,0.05,EXT,REF,0_0_0,NA,23667,NA,-12.9532418863075,-15.2117389903222,-10.9227911663901,0.322155605147194,-155,-29,779,-267,-17,0.228850203892166,0.0984759719945886,0.0699042722289219,158,-12.6992728878901,0.316,716,45.469387755102,33.6688555899171,465696.030239083
83,2,SHORT,raxml,40,0.5,0.1,EXT,REF,0_0_0,NA,17310,NA,-12.7309672127781,-13.712918271304,-10.553946908218,0.257133372915651,-221,-61,717,-329,-33,0.286451838136494,0.119913475089217,0.0824691741999372,144,-12.55268176548,0.25,654,53.8367346938776,32.6381895967851,465692.603496203
84,2,SHORT,raxml,40,0.5,0,EXT,REF,0_0_0,NA,NA,NA,-12.4637581740797,-24.6396477344898,-11.8808097257299,0.349740794578759,-143,-13,767,-257,7,0.63040182359382,0.0395030464188033,0.0501038915084286,140,-12.496643531437,0.317,715,63.0408163265306,32.840105719328,465704.753119154
85,2,SHORT,raxml,40,0.75,0.01,EXT,REF,0_0_0,NA,NA,NA,-13.0289242950476,-16.7775424660446,-9.78781784360718,0.33791857053666,-155,-25,745,-279,-15,0.150958717288752,0.0667019225591292,0.0484881928623316,134,-12.9090489051391,0.305,693,59.5918367346939,32.2182751285932,465700.388332585
86,2,SHORT,raxml,40,0.75,0.02,EXT,REF,0_0_0,NA,NA,NA,-13.2648658731392,-16.9802750756305,-11.5185642380318,0.273881523641957,-193,-64,690,-297,-36,0.179924150008316,0.0790938980359309,0.0573371248165509,142,-13.1743391405286,0.267,675,50.8979591836735,31.729686186328,465698.668191906
87,2,SHORT,raxml,40,0.75,0.03,EXT,REF,0_0_0,NA,NA,NA,-13.0024733105194,-16.1316499710443,-11.0662407057563,0.309348195768254,-157,-30,747,-277,-14,0.200661216021538,0.0869916381137406,0.0622071982883867,146,-12.8507084007188,0.303,695,51.4081632653061,31.7934171798671,465697.503324644
